source_node	target_node	Source Node Attribute	Target Node Attribute
2VHN-B	2VHN-N	lncRNA	protein
2QAM-B	2QAM-Q	lncRNA	protein
1P86-0	1P86-X	lncRNA	protein
1VS8-B	1VS8-D	lncRNA	protein
2J28-B	2J28-D	lncRNA	protein
2QBI-B	2QBI-D	lncRNA	protein
2Z4L-B	2Z4L-E	lncRNA	protein
2I2V-B	2I2V-E	lncRNA	protein
2J28-B	2J28-G	lncRNA	protein
1P85-0	1P85-D	lncRNA	protein
2Z4N-B	2Z4N-H	lncRNA	protein
2AW4-B	2AW4-0	lncRNA	protein
2I2T-B	2I2T-J	lncRNA	protein
2QOZ-B	2QOZ-J	lncRNA	protein
2QP1-B	2QP1-J	lncRNA	protein
2QAM-B	2QAM-I	lncRNA	protein
2QAO-B	2QAO-I	lncRNA	protein
2QAO-B	2QAO-T	lncRNA	protein
3DF2-B	3DF2-M	lncRNA	protein
2QAM-B	2QAM-W	lncRNA	protein
2Z4L-B	2Z4L-D	lncRNA	protein
2QBA-B	2QBA-N	lncRNA	protein
2QOX-B	2QOX-N	lncRNA	protein
2QOX-B	2QOX-L	lncRNA	protein
2Z4L-B	2Z4L-I	lncRNA	protein
3BBX-B	3BBX-M	lncRNA	protein
2QBI-B	2QBI-X	lncRNA	protein
2I2T-B	2I2T-O	lncRNA	protein
2QBA-B	2QBA-R	lncRNA	protein
2VHM-B	2VHM-R	lncRNA	protein
2VHN-B	2VHN-C	lncRNA	protein
2QOZ-B	2QOZ-W	lncRNA	protein
3BBX-B	3BBX-S	lncRNA	protein
1VS6-B	1VS6-1	lncRNA	protein
2I2T-B	2I2T-X	lncRNA	protein
2J28-B	2J28-9	lncRNA	protein
3DF4-B	3DF4-X	lncRNA	protein
2J28-B	2J28-H	lncRNA	protein
2QBI-B	2QBI-U	lncRNA	protein
3KCR-8	3KCR-J	lncRNA	protein
2QBI-B	2QBI-4	lncRNA	protein
2RDO-B	2RDO-Z	lncRNA	protein
3KCR-8	3KCR-A	lncRNA	protein
3KCR-8	3KCR-5	lncRNA	protein
2J28-B	2J28-2	lncRNA	protein
3BBX-B	3BBX-V	lncRNA	protein
2I2T-B	2I2T-P	lncRNA	protein
2Z4N-B	2Z4N-3	lncRNA	protein
2I2T-B	2I2T-K	lncRNA	protein
2QBC-B	2QBC-Z	lncRNA	protein
2RDO-B	2RDO-7	lncRNA	protein
2AZ0-D	2AZ0-B	lncRNA	protein
1IL2-D	1IL2-A	lncRNA	protein
1ASZ-R	1ASZ-B	lncRNA	protein
1SDS-F	1SDS-C	lncRNA	protein
2ZKR-0	2ZKR-W	lncRNA	protein
2ZKR-0	2ZKR-T	lncRNA	protein
2ZKR-0	2ZKR-9	lncRNA	protein
2ZKR-0	2ZKR-6	lncRNA	protein
2ZKR-0	2ZKR-S	lncRNA	protein
2ZKR-0	2ZKR-5	lncRNA	protein
2ZKR-0	2ZKR-D	lncRNA	protein
2ZKR-0	2ZKR-B	lncRNA	protein
2ZKR-0	2ZKR-3	lncRNA	protein
2ZKR-0	2ZKR-R	lncRNA	protein
2ZKR-0	2ZKR-A	lncRNA	protein
2ZKR-0	2ZKR-2	lncRNA	protein
2ZKR-0	2ZKR-M	lncRNA	protein
2ZKR-0	2ZKR-E	lncRNA	protein
2ZKR-0	2ZKR-P	lncRNA	protein
2ZKR-0	2ZKR-Z	lncRNA	protein
2ZKR-0	2ZKR-L	lncRNA	protein
2ZKR-0	2ZKR-Y	lncRNA	protein
2ZKR-0	2ZKR-4	lncRNA	protein
2ZKR-0	2ZKR-N	lncRNA	protein
2ZKR-0	2ZKR-F	lncRNA	protein
2ZKR-0	2ZKR-H	lncRNA	protein
2ZKR-0	2ZKR-J	lncRNA	protein
2ZKR-0	2ZKR-O	lncRNA	protein
2ZKR-0	2ZKR-Q	lncRNA	protein
2ZKR-0	2ZKR-U	lncRNA	protein
2ZKR-0	2ZKR-G	lncRNA	protein
2ZKR-0	2ZKR-I	lncRNA	protein
2ZKR-0	2ZKR-X	lncRNA	protein
2ZKR-0	2ZKR-K	lncRNA	protein
2ZKR-0	2ZKR-C	lncRNA	protein
1VSA-X	1VSA-X	lncRNA	protein
1VSA-X	1VSA-E	lncRNA	protein
1VSA-X	1VSA-U	lncRNA	protein
1VSA-X	1VSA-K	lncRNA	protein
1VSA-X	1VSA-M	lncRNA	protein
1VSA-X	1VSA-T	lncRNA	protein
1PNY-0	1PNY-Q	lncRNA	protein
1PNU-0	1PNU-L	lncRNA	protein
1PNU-0	1PNU-O	lncRNA	protein
1PNY-0	1PNY-X	lncRNA	protein
1PNU-0	1PNU-C	lncRNA	protein
1PNY-0	1PNY-E	lncRNA	protein
1PNU-0	1PNU-D	lncRNA	protein
1PNY-0	1PNY-Z	lncRNA	protein
1PNU-0	1PNU-S	lncRNA	protein
1PNU-0	1PNU-R	lncRNA	protein
1PNU-0	1PNU-U	lncRNA	protein
1PNU-0	1PNU-B	lncRNA	protein
1PNU-0	1PNU-K	lncRNA	protein
1PNY-0	1PNY-J	lncRNA	protein
1PNU-0	1PNU-G	lncRNA	protein
1PNY-0	1PNY-K	lncRNA	protein
1PNY-0	1PNY-W	lncRNA	protein
1PNU-0	1PNU-M	lncRNA	protein
1PNY-0	1PNY-P	lncRNA	protein
1PNU-0	1PNU-A	lncRNA	protein
1PNU-0	1PNU-1	lncRNA	protein
1PNU-0	1PNU-H	lncRNA	protein
1PNY-0	1PNY-4	lncRNA	protein
1PNU-0	1PNU-F	lncRNA	protein
1PNY-0	1PNY-5	lncRNA	protein
1PNU-0	1PNU-3	lncRNA	protein
1PNU-0	1PNU-2	lncRNA	protein
1PNY-0	1PNY-T	lncRNA	protein
1PNU-0	1PNU-N	lncRNA	protein
1PNY-0	1PNY-Y	lncRNA	protein
1PNU-0	1PNU-I	lncRNA	protein
1I96-A	1I96-M	lncRNA	protein
1I97-A	1I97-K	lncRNA	protein
1I94-A	1I94-D	lncRNA	protein
1I96-A	1I96-J	lncRNA	protein
1I94-A	1I94-F	lncRNA	protein
1I97-A	1I97-I	lncRNA	protein
1I96-A	1I96-C	lncRNA	protein
1I95-A	1I95-K	lncRNA	protein
1I97-A	1I97-L	lncRNA	protein
1I97-A	1I97-G	lncRNA	protein
1I96-A	1I96-V	lncRNA	protein
1I95-A	1I95-T	lncRNA	protein
1I96-A	1I96-N	lncRNA	protein
1I95-A	1I95-Q	lncRNA	protein
1I97-A	1I97-U	lncRNA	protein
1I96-A	1I96-R	lncRNA	protein
1I94-A	1I94-S	lncRNA	protein
1I96-A	1I96-P	lncRNA	protein
1I94-A	1I94-H	lncRNA	protein
1I94-A	1I94-B	lncRNA	protein
1I96-A	1I96-O	lncRNA	protein
1I94-A	1I94-E	lncRNA	protein
1I95-A	1I95-D	lncRNA	protein
1R3E-C	1R3E-A	lncRNA	protein
3I1Z-V	3I1Z-M	lncRNA	protein
3I1Z-V	3I1Z-I	lncRNA	protein
1Q2S-F	1Q2S-B	lncRNA	protein
2B64-X	2B64-Y	lncRNA	protein
2B64-X	2B64-C	lncRNA	protein
2B64-X	2B64-L	lncRNA	protein
2B64-X	2B64-E	lncRNA	protein
2B64-X	2B64-D	lncRNA	protein
2PXU-B	2PXU-A	lncRNA	protein
3DEG-I	3DEG-C	lncRNA	protein
2ZH1-B	2ZH1-A	lncRNA	protein
2C4Z-S	2C4Z-C	lncRNA	protein
2J00-X	2J00-M	lncRNA	protein
2J02-X	2J02-K	lncRNA	protein
2J02-X	2J02-L	lncRNA	protein
2J02-X	2J02-G	lncRNA	protein
2NOQ-E	2NOQ-G	lncRNA	protein
1IBM-Y	1IBM-L	lncRNA	protein
3A6P-J	3A6P-H	lncRNA	protein
3A6P-J	3A6P-F	lncRNA	protein
2B3J-F	2B3J-A	lncRNA	protein
1DFU-N	1DFU-P	lncRNA	protein
2B2G-S	2B2G-C	lncRNA	protein
1FEU-B	1FEU-D	lncRNA	protein
2C4Q-S	2C4Q-C	lncRNA	protein
2UXC-X	2UXC-M	lncRNA	protein
2UXC-X	2UXC-L	lncRNA	protein
3IY8-A	3IY8-K	lncRNA	protein
3IY8-A	3IY8-F	lncRNA	protein
3IY8-A	3IY8-I	lncRNA	protein
3IY8-A	3IY8-L	lncRNA	protein
3IY8-A	3IY8-R	lncRNA	protein
3IY8-A	3IY8-Q	lncRNA	protein
3IY8-A	3IY8-P	lncRNA	protein
3IY8-A	3IY8-H	lncRNA	protein
3IY8-A	3IY8-O	lncRNA	protein
3IY8-A	3IY8-E	lncRNA	protein
1GIY-B	1GIY-X	lncRNA	protein
2HGQ-B	2HGQ-G	lncRNA	protein
2B66-B	2B66-0	lncRNA	protein
2HGQ-B	2HGQ-P	lncRNA	protein
2HGJ-B	2HGJ-R	lncRNA	protein
2B9P-B	2B9P-Z	lncRNA	protein
1GIY-B	1GIY-G	lncRNA	protein
2B9P-B	2B9P-Q	lncRNA	protein
2B9P-B	2B9P-S	lncRNA	protein
2HGJ-B	2HGJ-Y	lncRNA	protein
1ML5-B	1ML5-V	lncRNA	protein
2AB4-B	2AB4-A	lncRNA	protein
3DKN-D	3DKN-A	lncRNA	protein
3EP2-Y	3EP2-L	lncRNA	protein
3EQ3-Y	3EQ3-I	lncRNA	protein
3EQ3-Y	3EQ3-X	lncRNA	protein
2RFK-E	2RFK-B	lncRNA	protein
2RFK-E	2RFK-A	lncRNA	protein
1JGO-D	1JGO-N	lncRNA	protein
1JGP-D	1JGP-J	lncRNA	protein
2OM7-M	2OM7-K	lncRNA	protein
2WRL-B	2WRL-3	lncRNA	protein
3I8I-B	3I8I-V	lncRNA	protein
3I8I-B	3I8I-G	lncRNA	protein
3I8I-B	3I8I-3	lncRNA	protein
2WRR-B	2WRR-Q	lncRNA	protein
2WRL-B	2WRL-S	lncRNA	protein
2WRO-B	2WRO-0	lncRNA	protein
2WRL-B	2WRL-4	lncRNA	protein
2WRL-B	2WRL-Z	lncRNA	protein
2WRN-X	2WRN-M	lncRNA	protein
2WRQ-X	2WRQ-C	lncRNA	protein
2WRN-X	2WRN-L	lncRNA	protein
2WRN-X	2WRN-G	lncRNA	protein
2WRN-X	2WRN-E	lncRNA	protein
2WYY-R	2WYY-F	lncRNA	protein
2ZKQ-A	2ZKQ-M	lncRNA	protein
2ZKQ-A	2ZKQ-K	lncRNA	protein
2ZKQ-A	2ZKQ-E	lncRNA	protein
2ZKQ-A	2ZKQ-I	lncRNA	protein
2ZKQ-A	2ZKQ-A	lncRNA	protein
2ZKQ-A	2ZKQ-G	lncRNA	protein
2ZKQ-A	2ZKQ-C	lncRNA	protein
2ZKQ-A	2ZKQ-L	lncRNA	protein
2ZKQ-A	2ZKQ-N	lncRNA	protein
2ZKQ-A	2ZKQ-Q	lncRNA	protein
2ZKQ-A	2ZKQ-J	lncRNA	protein
2ZKQ-A	2ZKQ-S	lncRNA	protein
2ZKQ-A	2ZKQ-B	lncRNA	protein
2ZKQ-A	2ZKQ-H	lncRNA	protein
2ZKQ-A	2ZKQ-O	lncRNA	protein
2ZKQ-A	2ZKQ-D	lncRNA	protein
2GYA-0	2GYA-L	lncRNA	protein
2GYC-0	2GYC-O	lncRNA	protein
2GYC-0	2GYC-X	lncRNA	protein
2GYA-0	2GYA-C	lncRNA	protein
2GYC-0	2GYC-E	lncRNA	protein
2GYC-0	2GYC-D	lncRNA	protein
2GYA-0	2GYA-R	lncRNA	protein
2GYA-0	2GYA-U	lncRNA	protein
2GYA-0	2GYA-B	lncRNA	protein
2GYA-0	2GYA-J	lncRNA	protein
2GYC-0	2GYC-G	lncRNA	protein
2GYA-0	2GYA-K	lncRNA	protein
2GYA-0	2GYA-W	lncRNA	protein
2GYA-0	2GYA-N	lncRNA	protein
2GYA-0	2GYA-M	lncRNA	protein
2GYC-0	2GYC-3	lncRNA	protein
2GYC-0	2GYC-Q	lncRNA	protein
2GYA-0	2GYA-1	lncRNA	protein
2GYA-0	2GYA-F	lncRNA	protein
2GYC-0	2GYC-S	lncRNA	protein
2GYA-0	2GYA-H	lncRNA	protein
2GYA-0	2GYA-2	lncRNA	protein
2GYA-0	2GYA-A	lncRNA	protein
2GYA-0	2GYA-T	lncRNA	protein
2GYC-0	2GYC-N	lncRNA	protein
2GYC-0	2GYC-I	lncRNA	protein
2GYA-0	2GYA-Z	lncRNA	protein
2BNY-R	2BNY-B	lncRNA	protein
1C04-F	1C04-B	lncRNA	protein
1C04-F	1C04-D	lncRNA	protein
1M5K-B	1M5K-C	lncRNA	protein
2J28-8	2J28-0	lncRNA	protein
2J28-8	2J28-S	lncRNA	protein
2J28-8	2J28-9	lncRNA	protein
1E8S-C	1E8S-B	lncRNA	protein
1E8S-C	1E8S-A	lncRNA	protein
3K0J-F	3K0J-D	lncRNA	protein
2OZB-F	2OZB-D	lncRNA	protein
2OZB-C	2OZB-B	lncRNA	protein
1MJI-C	1MJI-A	lncRNA	protein
1R9F-B	1R9F-A	lncRNA	protein
2XB2-E	2XB2-T	lncRNA	protein
2XB2-E	2XB2-A	lncRNA	protein
2ZKR-C	2ZKR-M	lncRNA	protein
2DRB-B	2DRB-A	lncRNA	protein
3I21-X	3I21-L	lncRNA	protein
2B9O-X	2B9O-C	lncRNA	protein
2B9O-X	2B9O-L	lncRNA	protein
2B9O-X	2B9O-E	lncRNA	protein
2B9O-X	2B9O-D	lncRNA	protein
1OB5-B	1OB5-C	lncRNA	protein
2ZHB-B	2ZHB-A	lncRNA	protein
2C50-S	2C50-C	lncRNA	protein
2B2G-R	2B2G-C	lncRNA	protein
1URN-Q	1URN-B	lncRNA	protein
3KTW-C	3KTW-A	lncRNA	protein
1QZC-A	1QZC-L	lncRNA	protein
2DU4-C	2DU4-A	lncRNA	protein
1S1H-A	1S1H-M	lncRNA	protein
1S1H-A	1S1H-K	lncRNA	protein
1S1H-A	1S1H-G	lncRNA	protein
1S1H-A	1S1H-I	lncRNA	protein
1S1H-A	1S1H-S	lncRNA	protein
1S1H-A	1S1H-L	lncRNA	protein
1S1H-A	1S1H-O	lncRNA	protein
1S1H-A	1S1H-N	lncRNA	protein
1S1H-A	1S1H-J	lncRNA	protein
1S1H-A	1S1H-D	lncRNA	protein
1S1H-A	1S1H-Q	lncRNA	protein
1S1H-A	1S1H-T	lncRNA	protein
1S1H-A	1S1H-H	lncRNA	protein
1S1H-A	1S1H-B	lncRNA	protein
1S1H-A	1S1H-C	lncRNA	protein
1S1H-A	1S1H-E	lncRNA	protein
2J37-Z	2J37-4	lncRNA	protein
2J37-Z	2J37-6	lncRNA	protein
2J37-Z	2J37-W	lncRNA	protein
2HGP-1	2HGP-P	lncRNA	protein
2HGP-1	2HGP-N	lncRNA	protein
2HGP-1	2HGP-F	lncRNA	protein
2HGP-1	2HGP-O	lncRNA	protein
2HGP-1	2HGP-J	lncRNA	protein
2HGP-1	2HGP-U	lncRNA	protein
2HGP-1	2HGP-E	lncRNA	protein
2HGP-1	2HGP-H	lncRNA	protein
2HGP-1	2HGP-G	lncRNA	protein
2VPL-D	2VPL-C	lncRNA	protein
2PXE-B	2PXE-A	lncRNA	protein
2DR2-B	2DR2-A	lncRNA	protein
2AZX-C	2AZX-A	lncRNA	protein
2BTE-E	2BTE-D	lncRNA	protein
1U1Y-R	1U1Y-A	lncRNA	protein
2X7N-A	2X7N-B	lncRNA	protein
2X7N-A	2X7N-C	lncRNA	protein
3CZ3-H	3CZ3-D	lncRNA	protein
1JGQ-1	1JGQ-N	lncRNA	protein
1JGQ-1	1JGQ-F	lncRNA	protein
2ZKR-Z	2ZKR-5	lncRNA	protein
2ZKR-Z	2ZKR-4	lncRNA	protein
2BS1-R	2BS1-B	lncRNA	protein
2NOQ-A	2NOQ-F	lncRNA	protein
2NOQ-A	2NOQ-G	lncRNA	protein
2NOQ-A	2NOQ-H	lncRNA	protein
1YSH-F	1YSH-D	lncRNA	protein
1YSH-F	1YSH-C	lncRNA	protein
1RLG-C	1RLG-A	lncRNA	protein
1RLG-D	1RLG-B	lncRNA	protein
1RPU-C	1RPU-A	lncRNA	protein
3F1E-Y	3F1E-M	lncRNA	protein
3MR8-W	3MR8-V	lncRNA	protein
3D5A-Z	3D5A-K	lncRNA	protein
2QNH-Z	2QNH-J	lncRNA	protein
3D5C-Z	3D5C-G	lncRNA	protein
3KIX-V	3KIX-Y	lncRNA	protein
3HUY-W	3HUY-V	lncRNA	protein
2XFZ-V	2XFZ-S	lncRNA	protein
2FMT-C	2FMT-B	lncRNA	protein
2XFZ-V	2XFZ-Y	lncRNA	protein
2WRK-V	2WRK-Y	lncRNA	protein
1SJF-B	1SJF-A	lncRNA	protein
1VBX-B	1VBX-A	lncRNA	protein
1VBY-B	1VBY-A	lncRNA	protein
2AZ0-C	2AZ0-A	lncRNA	protein
2BNY-S	2BNY-C	lncRNA	protein
3BO0-F	3BO0-A	lncRNA	protein
3BBO-A	3BBO-D	lncRNA	protein
3BBO-A	3BBO-G	lncRNA	protein
3BBO-A	3BBO-F	lncRNA	protein
3BBO-A	3BBO-N	lncRNA	protein
3BBO-A	3BBO-T	lncRNA	protein
3BBO-A	3BBO-L	lncRNA	protein
3BBO-A	3BBO-S	lncRNA	protein
3BBO-A	3BBO-R	lncRNA	protein
3BBO-A	3BBO-K	lncRNA	protein
3BBO-A	3BBO-I	lncRNA	protein
3BBO-A	3BBO-H	lncRNA	protein
3BBO-A	3BBO-P	lncRNA	protein
3BBO-A	3BBO-U	lncRNA	protein
3BBO-A	3BBO-V	lncRNA	protein
3BBO-A	3BBO-X	lncRNA	protein
3BBO-A	3BBO-J	lncRNA	protein
3BBO-A	3BBO-W	lncRNA	protein
3BBO-A	3BBO-Z	lncRNA	protein
3BBO-A	3BBO-Q	lncRNA	protein
3BBO-A	3BBO-5	lncRNA	protein
3BBO-A	3BBO-4	lncRNA	protein
3BBO-A	3BBO-Y	lncRNA	protein
3BBO-A	3BBO-O	lncRNA	protein
3BBO-A	3BBO-6	lncRNA	protein
3BBO-A	3BBO-E	lncRNA	protein
3BBO-A	3BBO-3	lncRNA	protein
3BBO-A	3BBO-2	lncRNA	protein
3BBO-A	3BBO-M	lncRNA	protein
2WWB-D	2WWB-B	lncRNA	protein
2WW9-D	2WW9-A	lncRNA	protein
2WWA-D	2WWA-N	lncRNA	protein
2WWB-D	2WWB-K	lncRNA	protein
2WW9-D	2WW9-O	lncRNA	protein
2WW9-D	2WW9-L	lncRNA	protein
2V0G-F	2V0G-A	lncRNA	protein
3ID5-H	3ID5-G	lncRNA	protein
3ID5-D	3ID5-A	lncRNA	protein
2ANR-B	2ANR-A	lncRNA	protein
2PJP-B	2PJP-A	lncRNA	protein
1SER-T	1SER-B	lncRNA	protein
1MJ1-R	1MJ1-O	lncRNA	protein
2PXL-B	2PXL-A	lncRNA	protein
1RKJ-B	1RKJ-A	lncRNA	protein
1H4S-T	1H4S-A	lncRNA	protein
1HVU-L	1HVU-K	lncRNA	protein
1HVU-F	1HVU-A	lncRNA	protein
1HVU-C	1HVU-D	lncRNA	protein
1YSH-A	1YSH-D	lncRNA	protein
1YSH-A	1YSH-C	lncRNA	protein
1YSH-A	1YSH-E	lncRNA	protein
1PNX-A	1PNX-M	lncRNA	protein
1PNX-A	1PNX-K	lncRNA	protein
1PNX-A	1PNX-J	lncRNA	protein
1PNX-A	1PNX-F	lncRNA	protein
1PNX-A	1PNX-I	lncRNA	protein
1PNX-A	1PNX-L	lncRNA	protein
1PNX-A	1PNX-G	lncRNA	protein
1PNX-A	1PNX-R	lncRNA	protein
1PNX-A	1PNX-T	lncRNA	protein
1PNX-A	1PNX-N	lncRNA	protein
1PNX-A	1PNX-Q	lncRNA	protein
1PNX-A	1PNX-S	lncRNA	protein
1PNX-A	1PNX-P	lncRNA	protein
1PNX-A	1PNX-C	lncRNA	protein
1PNX-A	1PNX-H	lncRNA	protein
1PNX-A	1PNX-B	lncRNA	protein
1PNX-A	1PNX-O	lncRNA	protein
1PNX-A	1PNX-E	lncRNA	protein
1PNX-A	1PNX-D	lncRNA	protein
1DZ5-C	1DZ5-A	lncRNA	protein
2GTT-X	2GTT-T	lncRNA	protein
2QEX-0	2QEX-Z	lncRNA	protein
2QEX-0	2QEX-F	lncRNA	protein
2QEX-0	2QEX-D	lncRNA	protein
2QEX-0	2QEX-B	lncRNA	protein
2QEX-0	2QEX-R	lncRNA	protein
2QEX-0	2QEX-A	lncRNA	protein
2QEX-0	2QEX-H	lncRNA	protein
2QEX-0	2QEX-S	lncRNA	protein
2QEX-0	2QEX-N	lncRNA	protein
2QEX-0	2QEX-C	lncRNA	protein
2QEX-0	2QEX-M	lncRNA	protein
2QEX-0	2QEX-L	lncRNA	protein
2QEX-0	2QEX-J	lncRNA	protein
2QEX-0	2QEX-T	lncRNA	protein
2QEX-0	2QEX-V	lncRNA	protein
2QEX-0	2QEX-E	lncRNA	protein
2QEX-0	2QEX-U	lncRNA	protein
2QEX-0	2QEX-1	lncRNA	protein
2QEX-0	2QEX-W	lncRNA	protein
2QEX-0	2QEX-2	lncRNA	protein
2QEX-0	2QEX-Q	lncRNA	protein
2QEX-0	2QEX-G	lncRNA	protein
2QEX-0	2QEX-P	lncRNA	protein
2QEX-0	2QEX-O	lncRNA	protein
2QEX-0	2QEX-X	lncRNA	protein
2QEX-0	2QEX-3	lncRNA	protein
2QEX-0	2QEX-Y	lncRNA	protein
2QEX-0	2QEX-I	lncRNA	protein
2QEX-0	2QEX-K	lncRNA	protein
2BU1-R	2BU1-C	lncRNA	protein
2GTT-W	2GTT-D	lncRNA	protein
2UXD-Y	2UXD-M	lncRNA	protein
2UXD-Y	2UXD-L	lncRNA	protein
1D6K-B	1D6K-A	lncRNA	protein
2PXP-B	2PXP-A	lncRNA	protein
2IZ9-R	2IZ9-C	lncRNA	protein
1QU3-T	1QU3-A	lncRNA	protein
2ZZN-D	2ZZN-A	lncRNA	protein
2ZJQ-Y	2ZJQ-W	lncRNA	protein
2ZJQ-Y	2ZJQ-D	lncRNA	protein
2ZJQ-Y	2ZJQ-T	lncRNA	protein
2ZJQ-Y	2ZJQ-J	lncRNA	protein
2ZJQ-Y	2ZJQ-L	lncRNA	protein
2ZJQ-Y	2ZJQ-S	lncRNA	protein
1R9F-C	1R9F-A	lncRNA	protein
2I82-E	2I82-A	lncRNA	protein
2XLK-C	2XLK-A	lncRNA	protein
1QFQ-A	1QFQ-B	lncRNA	protein
1EFW-D	1EFW-B	lncRNA	protein
1C0A-B	1C0A-A	lncRNA	protein
2ZKR-M	2ZKR-P	lncRNA	protein
2HVY-E	2HVY-C	lncRNA	protein
2HVY-E	2HVY-A	lncRNA	protein
2HVY-E	2HVY-D	lncRNA	protein
2BS0-R	2BS0-C	lncRNA	protein
3HAX-E	3HAX-C	lncRNA	protein
3HAX-E	3HAX-A	lncRNA	protein
3HAX-E	3HAX-D	lncRNA	protein
2ZKQ-H	2ZKQ-N	lncRNA	protein
2ZKQ-H	2ZKQ-S	lncRNA	protein
2F8S-C	2F8S-A	lncRNA	protein
2WWA-G	2WWA-A	lncRNA	protein
2WWA-G	2WWA-J	lncRNA	protein
2GO5-A	2GO5-W	lncRNA	protein
2GO5-A	2GO5-B	lncRNA	protein
2GO5-A	2GO5-2	lncRNA	protein
2GO5-A	2GO5-1	lncRNA	protein
2BX2-R	2BX2-L	lncRNA	protein
2VQE-Y	2VQE-M	lncRNA	protein
2VQE-Y	2VQE-L	lncRNA	protein
1GTN-W	1GTN-L	lncRNA	protein
1GTN-W	1GTN-C	lncRNA	protein
1A1T-B	1A1T-A	lncRNA	protein
2ZKR-Y	2ZKR-W	lncRNA	protein
2ZKR-Y	2ZKR-D	lncRNA	protein
2ZKR-Y	2ZKR-N	lncRNA	protein
2ZKR-Y	2ZKR-H	lncRNA	protein
2ZKR-Y	2ZKR-Q	lncRNA	protein
2BS1-S	2BS1-C	lncRNA	protein
1F7U-B	1F7U-A	lncRNA	protein
3A6P-D	3A6P-C	lncRNA	protein
3A6P-I	3A6P-F	lncRNA	protein
1NWX-9	1NWX-T	lncRNA	protein
1NWX-9	1NWX-X	lncRNA	protein
1XBP-9	1XBP-D	lncRNA	protein
1SM1-9	1SM1-U	lncRNA	protein
1XBP-9	1XBP-K	lncRNA	protein
1NKW-9	1NKW-M	lncRNA	protein
1NKW-9	1NKW-T	lncRNA	protein
1GAX-C	1GAX-A	lncRNA	protein
3BO1-F	3BO1-A	lncRNA	protein
1N33-Y	1N33-L	lncRNA	protein
2AWB-A	2AWB-Y	lncRNA	protein
2RDO-A	2RDO-F	lncRNA	protein
3DF2-A	3DF2-M	lncRNA	protein
2QOX-A	2QOX-W	lncRNA	protein
2QAM-A	2QAM-M	lncRNA	protein
3BBX-A	3BBX-O	lncRNA	protein
2QOZ-A	2QOZ-W	lncRNA	protein
3BBX-A	3BBX-V	lncRNA	protein
1ZJW-B	1ZJW-A	lncRNA	protein
3KIX-A	3KIX-M	lncRNA	protein
3MR8-A	3MR8-V	lncRNA	protein
3FIC-A	3FIC-K	lncRNA	protein
3FIC-A	3FIC-J	lncRNA	protein
3KIU-A	3KIU-F	lncRNA	protein
3KIQ-A	3KIQ-I	lncRNA	protein
3KIU-A	3KIU-C	lncRNA	protein
3KIQ-A	3KIQ-L	lncRNA	protein
3MS0-A	3MS0-G	lncRNA	protein
3MS0-A	3MS0-R	lncRNA	protein
3KIS-A	3KIS-T	lncRNA	protein
3MR8-A	3MR8-N	lncRNA	protein
3KIS-A	3KIS-Q	lncRNA	protein
3KIX-A	3KIX-U	lncRNA	protein
3KIS-A	3KIS-R	lncRNA	protein
3KIU-A	3KIU-Y	lncRNA	protein
3FIC-A	3FIC-Z	lncRNA	protein
3FIC-A	3FIC-S	lncRNA	protein
3FIC-A	3FIC-P	lncRNA	protein
3MR8-A	3MR8-C	lncRNA	protein
3KIS-A	3KIS-H	lncRNA	protein
3KIU-A	3KIU-B	lncRNA	protein
3KIU-A	3KIU-O	lncRNA	protein
3FIC-A	3FIC-E	lncRNA	protein
3MS0-A	3MS0-D	lncRNA	protein
2OM7-C	2OM7-E	lncRNA	protein
2OM7-C	2OM7-L	lncRNA	protein
3HJY-D	3HJY-A	lncRNA	protein
1R3E-D	1R3E-A	lncRNA	protein
3HHN-E	3HHN-D	lncRNA	protein
3HTX-C	3HTX-A	lncRNA	protein
1DFU-M	1DFU-P	lncRNA	protein
2PXT-B	2PXT-A	lncRNA	protein
2I91-F	2I91-B	lncRNA	protein
1EG0-L	1EG0-K	lncRNA	protein
2ZH7-B	2ZH7-A	lncRNA	protein
1EC6-D	1EC6-A	lncRNA	protein
1S1I-3	1S1I-F	lncRNA	protein
1S1I-3	1S1I-K	lncRNA	protein
1S1I-3	1S1I-O	lncRNA	protein
1S1I-3	1S1I-Q	lncRNA	protein
1S1I-3	1S1I-G	lncRNA	protein
1S1I-3	1S1I-X	lncRNA	protein
1S1I-3	1S1I-A	lncRNA	protein
1S1I-3	1S1I-J	lncRNA	protein
1S1I-3	1S1I-C	lncRNA	protein
1S1I-3	1S1I-D	lncRNA	protein
1S1I-3	1S1I-N	lncRNA	protein
1S1I-3	1S1I-B	lncRNA	protein
1S1I-3	1S1I-I	lncRNA	protein
1S1I-3	1S1I-T	lncRNA	protein
1S1I-3	1S1I-E	lncRNA	protein
1S1I-3	1S1I-L	lncRNA	protein
1S1I-3	1S1I-M	lncRNA	protein
1S1I-3	1S1I-H	lncRNA	protein
1S1I-3	1S1I-9	lncRNA	protein
1S1I-3	1S1I-V	lncRNA	protein
1S1I-3	1S1I-U	lncRNA	protein
1S1I-3	1S1I-W	lncRNA	protein
1S1I-3	1S1I-P	lncRNA	protein
1S1I-3	1S1I-0	lncRNA	protein
1S1I-3	1S1I-Z	lncRNA	protein
1S1I-3	1S1I-Y	lncRNA	protein
1S1I-3	1S1I-R	lncRNA	protein
